Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ftÂ³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ftÂ³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ftÂ³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ftÂ³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,99197,"Pippy Penguin 30"" Plush","Pippy Penguin 30"" Plush","Pippy Penguin 30"" Plush","Pippy Penguin 30"" Plush",Others,Stuffed Animals,Aurora,Aurora,92943991972,92943991972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99311,"Mini Fran Fruit Cake Palm Pals Festive Plush 5""","Mini Fran Fruit Cake Palm Pals Festive Plush 5""","Mini Fran Fruit Cake Palm Pals Festive Plush 5""","Mini Fran Fruit Cake Palm Pals Festive Plush 5""",Others,Stuffed Animals,Aurora,Aurora,92943993112,92943993112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99316,"Mini Darlene Gingerbread House Palm Pals Festive Plush 5""","Mini Darlene Gingerbread House Palm Pals Festive Plush 5""","Mini Darlene Gingerbread House Palm Pals Festive Plush 5""","Mini Darlene Gingerbread House Palm Pals Festive Plush 5""",Others,Stuffed Animals,Aurora,Aurora,92943993167,92943993167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99321,"Mini Puck Polar Bear Palm Pals Plush Toy White 5""","Mini Puck Polar Bear Palm Pals Plush Toy White 5""","Mini Puck Polar Bear Palm Pals Plush Toy White 5""","Mini Puck Polar Bear Palm Pals Plush Toy White 5""",Others,Stuffed Animals,Aurora,Aurora,92943993211,92943993211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23064,"Ebba My 1st Teddy Bear 28"" Plush","Ebba My 1st Teddy Bear 28"" Plush","Ebba My 1st Teddy Bear 28"" Plush","Ebba My 1st Teddy Bear 28"" Plush",Others,Teddy Bears,Aurora,Aurora,929432300644,929432300644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,87190,"Adventurous Destination Nation 11"" Penguin Plush","Adventurous Destination Nation 11"" Penguin Plush","Adventurous Destination Nation 11"" Penguin Plush","Adventurous Destination Nation 11"" Penguin Plush",Others,Stuffed Animals,Aurora,Aurora,9294387190,9294387190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34091,"13"" BUOY SEAGULL WITH FRY","13"" BUOY SEAGULL WITH FRY","13"" BUOY SEAGULL WITH FRY","13"" BUOY SEAGULL WITH FRY",Others,Stuffed Animals,Aurora,Aurora,92943340916,92943340916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44401,"12"" Peppa Pig","12"" Peppa Pig","12"" Peppa Pig","12"" Peppa Pig",Others,Stuffed Animals,Aurora,Aurora,92943444010,92943444010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40517,"9"" FLOPPY WOODSTOCK","9"" FLOPPY WOODSTOCK","9"" FLOPPY WOODSTOCK","9"" FLOPPY WOODSTOCK",Others,Stuffed Animals,Aurora,Aurora,92943405172,92943405172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40505,"Snoopy 8.5"" SQUISHY JOE COOL","Snoopy 8.5"" SQUISHY JOE COOL","Snoopy 8.5"" SQUISHY JOE COOL","Snoopy 8.5"" SQUISHY JOE COOL",Others,Stuffed Animals,Aurora,Aurora,92943405059,92943405059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40512,"Snoopy 14"" TRAIN ENGINEER SNOOPY","Snoopy 14"" TRAIN ENGINEER SNOOPY","Snoopy 14"" TRAIN ENGINEER SNOOPY","Snoopy 14"" TRAIN ENGINEER SNOOPY",Others,Stuffed Animals,Aurora,Aurora,92943405127,92943405127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40510,"Snoopy 12"" FLYING ACE","Snoopy 12"" FLYING ACE","Snoopy 12"" FLYING ACE","Snoopy 12"" FLYING ACE",Others,Stuffed Animals,Aurora,Aurora,92943405103,92943405103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40513,"Snoopy 12"" BEAGLE SCOUT","Snoopy 12"" BEAGLE SCOUT","Snoopy 12"" BEAGLE SCOUT","Snoopy 12"" BEAGLE SCOUT",Others,Stuffed Animals,Aurora,Aurora,92943405134,92943405134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40508,"Snoopy 12"" BIG HUGS","Snoopy 12"" BIG HUGS","Snoopy 12"" BIG HUGS","Snoopy 12"" BIG HUGS",Others,Stuffed Animals,Aurora,Aurora,92943405080,92943405080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40468,"Snoopy 12"" FLOPPY LEGS SNOOPY","Snoopy 12"" FLOPPY LEGS SNOOPY","Snoopy 12"" FLOPPY LEGS SNOOPY","Snoopy 12"" FLOPPY LEGS SNOOPY",Others,Stuffed Animals,Aurora,Aurora,92943404687,92943404687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40515,"16"" FLOPPY SNOOPY","16"" FLOPPY SNOOPY","16"" FLOPPY SNOOPY","16"" FLOPPY SNOOPY",Others,Stuffed Animals,Aurora,Aurora,92943405158,92943405158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40516,"33"" JUMBO FLOPPY SNOOPY","33"" JUMBO FLOPPY SNOOPY","33"" JUMBO FLOPPY SNOOPY","33"" JUMBO FLOPPY SNOOPY",Others,Stuffed Animals,Aurora,Aurora,92943405165,92943405165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50326,"10.5"" PLUSH BUNNY","10.5"" PLUSH BUNNY","10.5"" PLUSH BUNNY","10.5"" PLUSH BUNNY",Others,Stuffed Animals,Aurora,Aurora,92943503267,92943503267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50327,"14"" PLUSH BUNNY","14"" PLUSH BUNNY","14"" PLUSH BUNNY","14"" PLUSH BUNNY",Others,Stuffed Animals,Aurora,Aurora,92943503274,92943503274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26511,"8"" EAR UP EAR DOWN BUNNY","8"" EAR UP EAR DOWN BUNNY","8"" EAR UP EAR DOWN BUNNY","8"" EAR UP EAR DOWN BUNNY",Others,Stuffed Animals,Aurora,Aurora,92943265110,92943265110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82111,"11.5"" CANDY COTTONTAILS PINK","11.5"" CANDY COTTONTAILS PINK","11.5"" CANDY COTTONTAILS PINK","11.5"" CANDY COTTONTAILS PINK",Others,Stuffed Animals,Aurora,Aurora,92943821118,92943821118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82107,"8"" CANDY COTTONTAILS PINK","8"" CANDY COTTONTAILS PINK","8"" CANDY COTTONTAILS PINK","8"" CANDY COTTONTAILS PINK",Others,Stuffed Animals,Aurora,Aurora,92943821071,92943821071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82206,"8.5"" BONNY BOUQUET BUNNIES - PEONY","8.5"" BONNY BOUQUET BUNNIES - PEONY","8.5"" BONNY BOUQUET BUNNIES - PEONY","8.5"" BONNY BOUQUET BUNNIES - PEONY",Others,Stuffed Animals,Aurora,Aurora,92943822061,92943822061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82204,"11.5"" HAPPY HOPPERS - LILY BUNNY","11.5"" HAPPY HOPPERS - LILY BUNNY","11.5"" HAPPY HOPPERS - LILY BUNNY","11.5"" HAPPY HOPPERS - LILY BUNNY",Others,Stuffed Animals,Aurora,Aurora,92943822047,92943822047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35012,"9"" PANDA","9"" PANDA","9"" PANDA","9"" PANDA",Others,Stuffed Animals,Aurora,Aurora,92943350120,92943350120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26325,"10.5"" PUFFIN MIYONI","10.5"" PUFFIN MIYONI","10.5"" PUFFIN MIYONI","10.5"" PUFFIN MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943263253,92943263253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10849,"10"" PANDA","10"" PANDA","10"" PANDA","10"" PANDA",Others,Stuffed Animals,Aurora,Aurora,92943108493,92943108493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10885,"15"" PANDA WITH CUB","15"" PANDA WITH CUB","15"" PANDA WITH CUB","15"" PANDA WITH CUB",Others,Stuffed Animals,Aurora,Aurora,92943108851,92943108851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10855,"11"" GORILLA MIYONI","11"" GORILLA MIYONI","11"" GORILLA MIYONI","11"" GORILLA MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943108554,92943108554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3251,"45"" GUNGA MIYONI","45"" GUNGA MIYONI","45"" GUNGA MIYONI","45"" GUNGA MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943032514,92943032514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10846,"11"" WHITE TIGER MIYONI","11"" WHITE TIGER MIYONI","11"" WHITE TIGER MIYONI","11"" WHITE TIGER MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943108462,92943108462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10868,"17.5"" GIRAFFE MIYONI","17.5"" GIRAFFE MIYONI","17.5"" GIRAFFE MIYONI","17.5"" GIRAFFE MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943108684,92943108684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50287,"14"" BLACK BEAR","14"" BLACK BEAR","14"" BLACK BEAR","14"" BLACK BEAR",Others,Stuffed Animals,Aurora,Aurora,92943502871,92943502871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50336,"14"" Monkey","14"" Monkey","14"" Monkey","14"" Monkey",Others,Stuffed Animals,Aurora,Aurora,92943503366,92943503366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50265,"14"" Elephant","14"" Elephant","14"" Elephant","14"" Elephant",Others,Stuffed Animals,Aurora,Aurora,92943502659,92943502659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50284,"14"" ESMERALDA","14"" ESMERALDA","14"" ESMERALDA","14"" ESMERALDA",Others,Stuffed Animals,Aurora,Aurora,92943502840,92943502840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50343,"14"" CAPYBARA","14"" CAPYBARA","14"" CAPYBARA","14"" CAPYBARA",Others,Stuffed Animals,Aurora,Aurora,92943503434,92943503434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50314,"14"" SLOTH","14"" SLOTH","14"" SLOTH","14"" SLOTH",Others,Stuffed Animals,Aurora,Aurora,92943503144,92943503144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50282,"14"" GIRAFFE","14"" GIRAFFE","14"" GIRAFFE","14"" GIRAFFE",Others,Stuffed Animals,Aurora,Aurora,92943502826,92943502826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50264,"14"" LION","14"" LION","14"" LION","14"" LION",Others,Stuffed Animals,Aurora,Aurora,92943502642,92943502642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50267,"14"" PANDA","14"" PANDA","14"" PANDA","14"" PANDA",Others,Stuffed Animals,Aurora,Aurora,92943502673,92943502673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50272,"14"" GOLDEN LAB","14"" GOLDEN LAB","14"" GOLDEN LAB","14"" GOLDEN LAB",Others,Stuffed Animals,Aurora,Aurora,92943502727,92943502727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31636,"27"" SEA TURTLE SUPER FLOPSIE","27"" SEA TURTLE SUPER FLOPSIE","27"" SEA TURTLE SUPER FLOPSIE","27"" SEA TURTLE SUPER FLOPSIE",Others,Stuffed Animals,Aurora,Aurora,92943316362,92943316362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31640,"34"" FLAMINGO SUPER FLOPSIE","34"" FLAMINGO SUPER FLOPSIE","34"" FLAMINGO SUPER FLOPSIE","34"" FLAMINGO SUPER FLOPSIE",Others,Stuffed Animals,Aurora,Aurora,92943316409,92943316409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31664,"25"" GIRAFFE SUPER FLOPSIE","25"" GIRAFFE SUPER FLOPSIE","25"" GIRAFFE SUPER FLOPSIE","25"" GIRAFFE SUPER FLOPSIE",Others,Stuffed Animals,Aurora,Aurora,92943316645,92943316645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31445,"12"" BONITA FLOPSIE","12"" BONITA FLOPSIE","12"" BONITA FLOPSIE","12"" BONITA FLOPSIE",Others,Stuffed Animals,Aurora,Aurora,92943314450,92943314450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31927,"12"" STELLA SHIH TZU FLOPSIE","12"" STELLA SHIH TZU FLOPSIE","12"" STELLA SHIH TZU FLOPSIE","12"" STELLA SHIH TZU FLOPSIE",Others,Stuffed Animals,Aurora,Aurora,92943319271,92943319271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31144,"12"" DOMINO FLOPSIE","12"" DOMINO FLOPSIE","12"" DOMINO FLOPSIE","12"" DOMINO FLOPSIE",Others,Stuffed Animals,Aurora,Aurora,92943311442,92943311442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26153,"11"" BEAGLE PUP (MIYON","11"" BEAGLE PUP (MIYON","11"" BEAGLE PUP (MIYON","11"" BEAGLE PUP (MIYON",Others,Stuffed Animals,Aurora,Aurora,92943261532,92943261532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26240,"9"" GREY TABBY KITTEN MIYONI","9"" GREY TABBY KITTEN MIYONI","9"" GREY TABBY KITTEN MIYONI","9"" GREY TABBY KITTEN MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943262409,92943262409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26516,"11"" SWAN MIYONi","11"" SWAN MIYONi","11"" SWAN MIYONi","11"" SWAN MIYONi",Others,Stuffed Animals,Aurora,Aurora,92943265165,92943265165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26176,"10"" RACCOON MIYONI","10"" RACCOON MIYONI","10"" RACCOON MIYONI","10"" RACCOON MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943261761,92943261761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26172,"10"" GREY SQUIRREL MIYONI","10"" GREY SQUIRREL MIYONI","10"" GREY SQUIRREL MIYONI","10"" GREY SQUIRREL MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943261723,92943261723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26430,"9"" CHIPMUNK MIYONI","9"" CHIPMUNK MIYONI","9"" CHIPMUNK MIYONI","9"" CHIPMUNK MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943264304,92943264304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26441,"12.5"" BLACKTIP SHARK MIYONI","12.5"" BLACKTIP SHARK MIYONI","12.5"" BLACKTIP SHARK MIYONI","12.5"" BLACKTIP SHARK MIYONI",Others,Stuffed Animals,Aurora,Aurora,92943264410,92943264410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34088,"8"" BAMBOO PANDA PALM PALS","8"" BAMBOO PANDA PALM PALS","8"" BAMBOO PANDA PALM PALS","8"" BAMBOO PANDA PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943340886,92943340886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34092,"13"" BAMBOO PANDA PALM PALS","13"" BAMBOO PANDA PALM PALS","13"" BAMBOO PANDA PALM PALS","13"" BAMBOO PANDA PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943340923,92943340923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34087,"8"" BUOY SEAGULL WITH FRY PALM PALS","8"" BUOY SEAGULL WITH FRY PALM PALS","8"" BUOY SEAGULL WITH FRY PALM PALS","8"" BUOY SEAGULL WITH FRY PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943340879,92943340879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33967,"8"" JUICY STRAWBERRY PALM PALS","8"" JUICY STRAWBERRY PALM PALS","8"" JUICY STRAWBERRY PALM PALS","8"" JUICY STRAWBERRY PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339675,92943339675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33981,"13"" JUICY STRAWBERRY PALM PALS","13"" JUICY STRAWBERRY PALM PALS","13"" JUICY STRAWBERRY PALM PALS","13"" JUICY STRAWBERRY PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339811,92943339811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33970,"8"" TOASTEE S'MORE PALM PALS","8"" TOASTEE S'MORE PALM PALS","8"" TOASTEE S'MORE PALM PALS","8"" TOASTEE S'MORE PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339705,92943339705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33966,"8"" MILKY TEA BOBA PALM PALS","8"" MILKY TEA BOBA PALM PALS","8"" MILKY TEA BOBA PALM PALS","8"" MILKY TEA BOBA PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339668,92943339668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33971,"8"" HAPPY B'DAY CAKE PALM PALS","8"" HAPPY B'DAY CAKE PALM PALS","8"" HAPPY B'DAY CAKE PALM PALS","8"" HAPPY B'DAY CAKE PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339712,92943339712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33983,"13"" HAPPY B'DAY CAKE PALM PALS","13"" HAPPY B'DAY CAKE PALM PALS","13"" HAPPY B'DAY CAKE PALM PALS","13"" HAPPY B'DAY CAKE PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339835,92943339835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33975,"13"" SWEETIE COW PALM PALS","13"" SWEETIE COW PALM PALS","13"" SWEETIE COW PALM PALS","13"" SWEETIE COW PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339750,92943339750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33957,8' SWEETIE COW PALM PALS,8' SWEETIE COW PALM PALS,8' SWEETIE COW PALM PALS,8' SWEETIE COW PALM PALS,Others,Stuffed Animals,Aurora,Aurora,92943339576,92943339576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33980,"13"" ELLA BUNNY Palm Pals","13"" ELLA BUNNY Palm Pals","13"" ELLA BUNNY Palm Pals","13"" ELLA BUNNY Palm Pals",Others,Stuffed Animals,Aurora,Aurora,92943339804,92943339804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33968,"8"" SUNNY LAB PALM PALS","8"" SUNNY LAB PALM PALS","8"" SUNNY LAB PALM PALS","8"" SUNNY LAB PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339682,92943339682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33963,"8"" ELLA BUNNY PALM PALS","8"" ELLA BUNNY PALM PALS","8"" ELLA BUNNY PALM PALS","8"" ELLA BUNNY PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339637,92943339637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33982,"13"" SUNNY LAB Palm Pals","13"" SUNNY LAB Palm Pals","13"" SUNNY LAB Palm Pals","13"" SUNNY LAB Palm Pals",Others,Stuffed Animals,Aurora,Aurora,92943339828,92943339828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33961,"8"" BETSY CHICK PALM PALS","8"" BETSY CHICK PALM PALS","8"" BETSY CHICK PALM PALS","8"" BETSY CHICK PALM PALS",Others,Stuffed Animals,Aurora,Aurora,92943339613,92943339613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40506,"8.5"" SQUISHY SNOOPY","8.5"" SQUISHY SNOOPY","8.5"" SQUISHY SNOOPY","8.5"" SQUISHY SNOOPY",Others,Stuffed Animals,Aurora,Aurora,92943405066,92943405066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40511,"12"" SURFER SNOOPY","12"" SURFER SNOOPY","12"" SURFER SNOOPY","12"" SURFER SNOOPY",Others,Stuffed Animals,Aurora,Aurora,92943405110,92943405110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40514,"8"" FLOPPY SNOOPY","8"" FLOPPY SNOOPY","8"" FLOPPY SNOOPY","8"" FLOPPY SNOOPY",Others,Stuffed Animals,Aurora,Aurora,92943405141,92943405141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40518,"Snuggle Snoopy 18""","Snuggle Snoopy 18""","Snuggle Snoopy 18""","Snuggle Snoopy 18""",Others,Stuffed Animals,Aurora,Aurora,92943405189,92943405189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40470,"Seated Snoopy 9""","Seated Snoopy 9""","Seated Snoopy 9""","Seated Snoopy 9""",Others,Stuffed Animals,Aurora,Aurora,92943404700,92943404700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40507,"Squishy Woodstock 12""","Squishy Woodstock 12""","Squishy Woodstock 12""","Squishy Woodstock 12""",Others,Stuffed Animals,Aurora,Aurora,92943405073,92943405073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2301,"12"" TIBURON","12"" TIBURON","12"" TIBURON","12"" TIBURON",Others,Stuffed Animals,Aurora,Aurora,92943023017,92943023017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4005,"12"" SEA TURTLE","12"" SEA TURTLE","12"" SEA TURTLE","12"" SEA TURTLE",Others,Stuffed Animals,Aurora,Aurora,92943040052,92943040052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6271,"12"" SPLASH Plush","12"" SPLASH Plush","12"" SPLASH Plush","12"" SPLASH Plush",Others,Stuffed Animals,Aurora,Aurora,92943062719,92943062719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6272,"12"" DRAKE Plush","12"" DRAKE Plush","12"" DRAKE Plush","12"" DRAKE Plush",Others,Stuffed Animals,Aurora,Aurora,92943062726,92943062726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6761,"12"" SWAMPY","12"" SWAMPY","12"" SWAMPY","12"" SWAMPY",Others,Stuffed Animals,Aurora,Aurora,92943067615,92943067615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8616,"8"" Baby Bunny","8"" Baby Bunny","8"" Baby Bunny","8"" Baby Bunny",Others,Stuffed Animals,Aurora,Aurora,92943086166,92943086166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9862,"34"" POM POM PENGUIN - XLARGE","34"" POM POM PENGUIN - XLARGE","34"" POM POM PENGUIN - XLARGE","34"" POM POM PENGUIN - XLARGE",Others,Stuffed Animals,Aurora,Aurora,92943098626,92943098626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10817,"8"" WHITE TIGER","8"" WHITE TIGER","8"" WHITE TIGER","8"" WHITE TIGER",Others,Stuffed Animals,Aurora,Aurora,92943108172,92943108172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10822,"9"" GIRAFFE","9"" GIRAFFE","9"" GIRAFFE","9"" GIRAFFE",Others,Stuffed Animals,Aurora,Aurora,92943108226,92943108226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10851,"12"" GIRAFFE","12"" GIRAFFE","12"" GIRAFFE","12"" GIRAFFE",Others,Stuffed Animals,Aurora,Aurora,92943108516,92943108516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10853,"11"" POLAR BEAR","11"" POLAR BEAR","11"" POLAR BEAR","11"" POLAR BEAR",Others,Stuffed Animals,Aurora,Aurora,92943108530,92943108530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10865,"17"" CHEETAH - LARGE LYING","17"" CHEETAH - LARGE LYING","17"" CHEETAH - LARGE LYING","17"" CHEETAH - LARGE LYING",Others,Stuffed Animals,Aurora,Aurora,92943108653,92943108653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15240,"16"" STORYTIME GRINCH","16"" STORYTIME GRINCH","16"" STORYTIME GRINCH","16"" STORYTIME GRINCH",Others,Stuffed Animals,Aurora,Aurora,92943152403,92943152403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15284,"13"" VINTAGE GRINCH","13"" VINTAGE GRINCH","13"" VINTAGE GRINCH","13"" VINTAGE GRINCH",Others,Stuffed Animals,Aurora,Aurora,92943152847,92943152847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15291,"16"" WILDERNESS GRINCH","16"" WILDERNESS GRINCH","16"" WILDERNESS GRINCH","16"" WILDERNESS GRINCH",Others,Stuffed Animals,Aurora,Aurora,92943152915,92943152915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
